Ue,Ve,Uf,Vf
-0.06604476536585685,0.14327279614043298,0.3738754375501727,0.3165195832076168
-0.059766253258265886,0.141847207958514,0.37251582968173236,0.3170834704739468
-0.05362734036104136,0.14043580454172583,0.37120180423015275,0.317628448535687
-0.04762409287499309,0.13903844492305037,0.3699318423230791,0.3181551480875263
-0.04175267109975919,0.13765498927292996,0.3687044632883191,0.3186641839775422
-0.03600936450167307,0.13628529924113827,0.3675182409416085,0.31915614828190464
-0.030390573442420056,0.13492923784785213,0.36637179501035233,0.31963161394884904
-0.02489281449803858,0.13358666949629305,0.3652637936507,0.3200911337303856
-0.01951270698641772,0.13225745991734603,0.3641929470743852,0.3205352428913805
-0.01424698146076482,0.13094147620432095,0.3631580115579343,0.32096445750633695
-0.009092464230642201,0.1296385867467817,0.36215778209858873,0.32137927758631446
-0.004046082708665487,0.12834866125612565,0.3611910953795176,0.3217801857819433
0.0008958940398787292,0.12707238914664382,0.36022446207953013,0.3221676291135606
0.00592238760264218,0.12584166958070614,0.3580723449260287,0.32253700499121346
0.011566085816651089,0.12467586063269163,0.3542597815556944,0.3228729362633921
0.018286173770708024,0.12358282602507167,0.3487901951873718,0.3231593991946135
0.026483159016196932,0.12257456902039476,0.341518963259432,0.323379779302925
0.03655369781647292,0.12166690455407413,0.3321907749532096,0.32351561834858766
0.04892675724653523,0.12087957286957125,0.3204548603163771,0.32354561935287107
0.06409023655738273,0.12023665986436483,0.30586659648936426,0.32344474212926144
0.08261373767711179,0.11976725545098033,0.2878803571412341,0.32318327700327526
0.10517076987159585,0.11950632663281345,0.2658359478223239,0.32272582351386614
0.13256252098080382,0.11949580951688629,0.23893959605720633,0.322030116692597
0.16574475865694469,0.1197859413249727,0.20623969398821865,0.3210456496565157
0.20585914710520245,0.12043686798435534,0.16659693521265376,0.31971204103430984
0.254270205509505,0.12152057323380276,0.11864816178372119,0.31795709199301664
0.31260928904451135,0.12312319230723433,0.060762827808649084,0.3156944648754512
0.3826147825515694,0.1253476944576763,-0.009005895616185425,0.31282625747817877
0.44856011773079785,0.12824806623379115,-0.09042910373196517,0.3097135842086395
0.5013910823054261,0.1317084042598832,-0.17734911967069522,0.3066318825556231
0.5433059762113367,0.13560392432208165,-0.2644497307422159,0.30358084434638916
0.5761457518223122,0.13983112443812978,-0.3481064242442949,0.30056016447457484
0.6014517409615816,0.1443043136617752,-0.42596134182783535,0.29756954086967563
0.6205140775213113,0.14895270148135842,-0.49659429146099443,0.2946086744668389
0.6344122968339257,0.15371795853663311,-0.5592695667898784,0.29167726917695647
0.6440493853701871,0.15855217189000656,-0.6137420988942046,0.28877503185705733
0.6501803399768732,0.16341613100994162,-0.6601099828694639,0.28590167228099045
0.653436114039735,0.16827789158477463,-0.6987032538456257,0.2830569031104039
0.6543437015370367,0.1731115719059394,-0.7300007292118247,0.28024043986600955
0.6533429748433426,0.17789634470354543,-0.7545686254310536,0.2774520008991365
0.6508008136652063,0.18261559204809483,-0.7730157890379756,0.2746913073635642
0.6470229408872384,0.18725619826181975,-0.7859618519436695,0.2719580831876384
0.6422638547764544,0.19180795737067002,-0.7940149907668649,0.2692520550466636
0.6367351551416828,0.19626307716435568,-0.7977570428877959,0.2665729523355712
0.6306125246832014,0.20061576412363785,-0.7977340672830302,0.2639205071418573
0.6240415817494886,0.2048618761876349,-0.7944509430027046,0.26129445421879205
0.617142787248796,0.20899863235125066,-0.7883688788521531,0.25869453095889455
0.6100155579824957,0.21302436992005738,-0.7799050047112495,0.2561204773676726
0.6027417155356734,0.21693834164421769,-0.7694333935226719,0.2535720360376219
0.5953883763007222,0.22074054637290877,-0.7572870467752791,0.25104895212248585
0.5880103731208399,0.22443158778009412,-0.7437604769726708,0.24855097331177037
0.5806522868717734,0.22801255644671498,-0.729112620665899,0.2460778498055131
0.5733501467937929,0.23148493175832563,-0.7135699015501963,0.2436293342893018
0.5661328535979939,0.23485050036570906,-0.697329297867854,0.241205181909545
0.5590233758018648,0.23811128817571964,-0.6805613266113559,0.23880515024898455
0.5520397484759496,0.24126950411394438,-0.6634128845705639,0.23642899930245379
0.5451959089544612,0.24432749358132058,-0.6460099013608751,0.234076491452878
0.5385023986618466,0.24728769985472693,-0.6284597904616129,0.2317473914475121
0.5319669482592592,0.25015263239502933,-0.6108536871255087,0.22944146637441726
0.5255949704588309,0.25292484060465004,-0.5932684789998729,0.22715848563916452
0.5193899695071773,0.2556068924902597,-0.5757686300141389,0.22489822094177503
0.5133538806226802,0.2582013574315322,-0.5584078014272913,0.2226604462538959
0.5074873593457249,0.2607107918670295,-0.5412303000269103,0.22044493779619326
0.5017900201912381,0.26313772792842594,-0.5242723550204615,0.21825147401597486
0.4962606352542988,0.26548466438839546,-0.50756324711519,0.2160798355650343
0.49089730027831824,0.26775405946891995,-0.49112629054532253,0.21392980527772137
0.4856975752477349,0.2699483251008797,-0.47497970669319667,0.21180116814920874
0.48065860003119054,0.27206982259235435,-0.45913738258004966,0.20969371131398276
0.47577717392103785,0.27412086033930577,-0.44360946140350493,0.20760722402464948
0.4710498617831369,0.27610368995003487,-0.4284030059736486,0.20554149763072638
0.4664730438958004,0.2780205055841547,-0.41352243038440234,0.20349632555785488
0.462042972695065,0.2798734428408868,-0.39896993635017736,0.20147150328712038
0.45775581364922374,0.2816645785152631,-0.38474587966364704,0.19946682833460827
0.4536076863195024,0.2833959302712837,-0.3708490778728416,0.19748210023115245
0.4495946950306392,0.2850694568688359,-0.357277077080991,0.19551712050228875
0.44571294965067665,0.28668705891792956,-0.3440263847966853,0.19357169264840668
0.441958587036022,0.2882505795247962,-0.3310926678617674,0.19164562212509975
0.438327786364965,0.289761805241001,-0.3184709168992122,0.18973871632371064
0.4348167832661366,0.2912224670236068,-0.3061555801748942,0.1878507845520699
0.43142187791173886,0.29263424149731665,-0.29414069319401936,0.18598163801542741
0.4281394429228097,0.29399875216932625,-0.2824199782707691,0.1841310897975728
0.42496592982978115,0.2953175706740527,-0.2709869273899351,0.18229895484214648
0.42189787332282025,0.2965922181001854,-0.25983487292434754,0.18048504993412437
0.4189318939306519,0.29782416635283726,-0.2489570498058743,0.17868919368150707
0.41606470017734376,0.29901483950393304,-0.2383466469637055,0.17691120649716488
0.41329308965153416,0.30016561514968776,-0.22799684516940918,0.17515091058089455
0.41061394948463315,0.30127782576795803,-0.2179008527558644,0.17340812990152818
0.40802425627321137,0.302352760015223,-0.20805193358444388,0.1716826901798924
0.4055210754865294,0.3033916641457002,-0.19844343210830476,0.1699744188701583
0.4031015604012221,0.30439574321135265,-0.1890687876278689,0.16828314514387013
0.40076295102090476,0.30536616238014064,-0.17992155214172292,0.16660869987236349
0.39850257243444526,0.3063040482277083,-0.17099540094843355,0.16495091560931957
0.3963178329427336,0.30721049010147167,-0.16228414220699147,0.1633096265720351
0.39420622335438776,0.30808654057337026,-0.15378171918123815,0.16168466863509245
0.3921653134541526,0.3089332177511057,-0.1454822224127113,0.16007587929813974
0.3901927514676776,0.30975150543398466,-0.13737988705569879,0.15848309768311963
0.38828626125212795,0.3105423547669863,-0.12946909828439004,0.15690616451063832
0.3864436400320009,0.31130668530785377,-0.1217443895056461,0.15534492208371975
0.3846627552218793,0.31204538648731983,-0.11420043823905912,0.15379921422999482
0.3829415521235969,0.3127593145994476,-0.1068320896082131,0.15226888652585158
0.38127803211143674,0.31344930209129157,-0.09963430968748298,0.15075378581611934
0.3796702684631084,0.31411615099042384,-0.09260222410782673,0.14925376062406806
0.37811639630515065,0.31476063717322145,-0.08573109624503815,0.14776866093446836
0.3766146123143628,0.3153835106058497,-0.07901632962305496,0.14629833822428134
0.3751631725228875,0.31598549631259004,-0.0724534643097733,0.14484264544498904
0.3737603918471884,0.31656729456354554,-0.06603817553232148,0.14340143700719196
0.37240463874937707,0.3171295832436399,-0.05976626518386065,0.1419745687504193
0.371094346562657,0.3176730130202021,-0.053633685655264204,0.14056189816467454
0.3698279884775191,0.31819821802038345,-0.047636487242834584,0.1391632839011973
0.3686040929957684,0.318705809234912,-0.0417708507063578,0.13777858608688834
0.3674212362345529,0.31919637780062043,-0.03603307128383824,0.13640766624094303
0.3662780442543243,0.3196704940082101,-0.030419563466979493,0.13505038728109284
0.3651731863879097,0.32012871014736544,-0.024926847171967283,0.13370661346629603
0.36410537900411916,0.32057155890045796,-0.019551555498564046,0.13237621042878112
0.363073378637719,0.32099955626546056,-0.014290420197577725,0.13105904511220176
0.3620759857545653,0.32141319995580814,-0.009140279707242663,0.12975498580620962
0.3611120418231124,0.32181297064759423,-0.004098073008615835,0.1284639021205222
0.36015194650579113,0.3221993175907314,0.0008398016220697439,0.12718638465371673
0.3580234798601246,0.32256777505908074,0.005857297490126583,0.1259539335361238
